id,timestamp,package_name,additional_data,research_experiment,experiment_group,storybook_title,storybook_id
43912,1741692634,ai.elimu.vitabu.debug,,,,,11.0
43911,1741697602,ai.elimu.vitabu.debug,,,,,37.0
43919,1741850408,ai.elimu.vitabu.debug,,,,,23.0
43921,1742193750,ai.elimu.vitabu.debug,,,,,29.0
43920,1742202366,ai.elimu.vitabu.debug,,,,,6.0
43922,1742293045,ai.elimu.vitabu.debug,,,,,63.0
43925,1742367322,ai.elimu.vitabu.debug,,,,,14.0
43924,1742377182,ai.elimu.vitabu.debug,,,,,63.0
43923,1742377239,ai.elimu.vitabu.debug,,,,,32.0
43926,1742468098,ai.elimu.vitabu.debug,,,,,2.0
43927,1742986063,ai.elimu.vitabu.debug,,,,,7.0
43932,1743665364,ai.elimu.vitabu.debug,,,,,37.0
43931,1743673117,ai.elimu.vitabu.debug,,,,,29.0
43930,1743673223,ai.elimu.vitabu.debug,,,,,32.0
43929,1743698006,ai.elimu.vitabu.debug,,,,,2.0
43928,1743698325,ai.elimu.vitabu.debug,,,,,41.0
43935,1744275926,ai.elimu.vitabu.debug,,,,,6.0
43934,1744276920,ai.elimu.vitabu.debug,,,,,2.0
43933,1744280377,ai.elimu.vitabu.debug,,,,,6.0
43936,1744364164,ai.elimu.vitabu.debug,,,,,63.0
43937,1744545089,ai.elimu.vitabu.debug,,,,,6.0
43938,1744632429,ai.elimu.vitabu.debug,,,,,36.0
43940,1744882091,ai.elimu.vitabu.debug,,,,,2.0
43939,1744882150,ai.elimu.vitabu.debug,,,,,37.0
43942,1745067389,ai.elimu.vitabu.debug,,,,,37.0
43941,1745067451,ai.elimu.vitabu.debug,,,,,63.0
